Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2006-11-20,10.350371382137219,10.234595415894075,10.211440222645445,10.32721618888859,8296195.066796647
2006-11-21,10.165129836148186,10.141974642899559,10.095664256402303,10.141974642899559,6087187.374622528
2006-11-22,10.234595415894075,10.118819449650928,10.095664256402303,10.141974642899559,9408256.612710305
2006-11-23,10.373526575385847,10.234595415894075,10.072509063153673,10.118819449650928,11416445.423777686
2006-11-24,10.32721618888859,10.234595415894075,10.188285029396814,10.234595415894075,3098656.928905046
2006-11-27,10.350371382137219,10.257750609142704,10.234595415894075,10.234595415894075,11038560.432447802
2006-11-28,10.280905802391334,10.211440222645445,10.165129836148186,10.280905802391334,16808324.41435322
2006-11-29,10.32721618888859,10.234595415894075,10.141974642899559,10.188285029396814,10483609.330894772
2006-11-30,10.257750609142704,10.188285029396814,10.118819449650928,10.234595415894075,24482628.752561267
2006-12-01,10.280905802391334,10.234595415894075,10.118819449650928,10.188285029396814,9751592.1191186
2006-12-04,10.32721618888859,10.304060995639965,10.188285029396814,10.280905802391334,6041841.17566294
2006-12-05,10.350371382137219,10.32721618888859,10.280905802391334,10.32721618888859,3625536.573959283
2006-12-06,10.466147348380364,10.373526575385847,10.304060995639965,10.350371382137219,7283463.290032558
2006-12-07,10.373526575385847,10.280905802391334,10.234595415894075,10.304060995639965,5823747.552095409
2006-12-08,10.32721618888859,10.280905802391334,10.211440222645445,10.280905802391334,6471550.394375208
2006-12-11,10.32721618888859,10.234595415894075,10.118819449650928,10.280905802391334,18300430.29440437
2006-12-12,10.373526575385847,10.141974642899559,10.118819449650928,10.373526575385847,5188900.7666612035
2006-12-13,10.32721618888859,10.095664256402303,9.864112323916013,10.32721618888859,8915926.452577652
2006-12-14,10.003043483407781,9.933577903661899,9.910422710413267,10.003043483407781,5672593.555563456
2006-12-15,10.095664256402303,10.095664256402303,9.956733096910526,10.072509063153673,3586668.403422496
2006-12-18,10.304060995639965,10.257750609142704,10.049353869905042,10.095664256402303,12949578.817173216
2006-12-19,10.697699280866656,10.188285029396814,10.165129836148186,10.280905802391334,10317339.934709627
2006-12-20,10.32721618888859,10.280905802391334,10.095664256402303,10.280905802391334,4651224.407568969
2006-12-21,10.350371382137219,10.188285029396814,10.141974642899559,10.280905802391334,4597240.837378984
2006-12-22,10.280905802391334,10.280905802391334,10.118819449650928,10.141974642899559,2740206.0228435565
2006-12-25,10.32721618888859,10.188285029396814,10.188285029396814,10.234595415894075,1999551.4398369847
2006-12-26,10.396681768634478,10.32721618888859,10.188285029396814,10.188285029396814,7447573.343410108
2006-12-27,10.396681768634478,10.280905802391334,10.280905802391334,10.373526575385847,8123447.642188702
2006-12-28,10.350371382137219,10.280905802391334,10.280905802391334,10.280905802391334,10427466.41789719
2006-12-29,10.466147348380364,10.466147348380364,10.280905802391334,10.280905802391334,5484730.731302312
2007-01-02,10.744009667363917,10.6513888943694,10.419836961883107,10.466147348380364,12683979.651838496
2007-01-03,10.744009667363917,10.419836961883107,10.419836961883107,10.6513888943694,6728512.18847953
2007-01-04,10.605078507872138,10.32721618888859,10.234595415894075,10.419836961883107,14782860.860825049
2007-01-05,10.280905802391334,10.165129836148186,10.095664256402303,10.280905802391334,13096414.128089972
2007-01-08,10.188285029396814,10.095664256402303,9.97988829015915,10.141974642899559,10833422.865725867
2007-01-09,10.141974642899559,10.095664256402303,10.02619867665641,10.095664256402303,4361872.471350658
2007-01-10,10.003043483407781,9.748336357672864,9.702025971175603,10.003043483407781,21690598.50233533
2007-01-11,9.817801937418748,9.725181164424233,9.725181164424233,9.77149155092149,4307888.901160675
2007-01-12,10.003043483407781,10.003043483407781,9.748336357672864,9.864112323916013,13349057.236579088
2007-01-15,10.141974642899559,10.049353869905042,9.956733096910526,10.095664256402303,9520542.438705472
2007-01-16,10.141974642899559,10.118819449650928,10.049353869905042,10.049353869905042,5858297.037016997
2007-01-17,10.188285029396814,10.095664256402303,10.049353869905042,10.095664256402303,7816820.963509595
2007-01-18,10.095664256402303,10.003043483407781,9.864112323916013,10.003043483407781,14901624.715243017
2007-01-19,10.118819449650928,9.910422710413267,9.910422710413267,10.02619867665641,6000813.662318553
2007-01-22,10.02619867665641,10.02619867665641,9.77149155092149,10.02619867665641,13359853.950617086
2007-01-23,10.049353869905042,10.003043483407781,9.910422710413267,10.049353869905042,2494040.9427772323
2007-01-24,10.234595415894075,10.188285029396814,10.095664256402303,10.095664256402303,8140722.384649496
2007-01-25,10.234595415894075,10.211440222645445,10.072509063153673,10.188285029396814,4808856.432523719
2007-01-26,10.188285029396814,10.118819449650928,9.910422710413267,9.910422710413267,2694859.82388397
2007-01-29,10.118819449650928,9.864112323916013,9.864112323916013,10.003043483407781,4977285.171516468
2007-01-30,10.095664256402303,9.887267517164638,9.887267517164638,10.095664256402303,2565299.2554280106
2007-01-31,10.095664256402303,9.887267517164638,9.79464674417012,10.095664256402303,5234246.96562079
2007-02-01,10.003043483407781,9.956733096910526,9.840957130667379,10.003043483407781,8291876.381181447
2007-02-02,10.118819449650928,10.095664256402303,9.910422710413267,9.933577903661899,6605429.648446366
2007-02-05,10.141974642899559,10.095664256402303,10.003043483407781,10.141974642899559,3448470.4637361383
2007-02-06,10.141974642899559,10.141974642899559,10.003043483407781,10.003043483407781,9341316.985674724
2007-02-07,10.118819449650928,10.072509063153673,9.97988829015915,10.118819449650928,9840125.174230171
2007-02-08,10.095664256402303,10.049353869905042,9.887267517164638,9.97988829015915,12917188.675059225
2007-02-09,10.141974642899559,10.141974642899559,9.956733096910526,10.02619867665641,12463726.685463363
2007-02-12,10.095664256402303,10.095664256402303,9.956733096910526,9.956733096910526,3271404.353512992
2007-02-13,10.095664256402303,10.049353869905042,9.97988829015915,10.072509063153673,4422334.069963438
2007-02-14,10.095664256402303,10.02619867665641,9.97988829015915,10.095664256402303,6583836.220370372
2007-02-26,10.141974642899559,10.141974642899559,9.956733096910526,10.141974642899559,11992989.95340671
2007-02-27,10.095664256402303,10.095664256402303,9.956733096910526,10.003043483407781,8654645.972858135
2007-03-01,9.933577903661899,9.725181164424233,9.563094811683827,9.864112323916013,20580696.299229264
2007-03-02,9.702025971175603,9.609405198181086,9.5399396184352,9.632560391429717,10034466.02691411
2007-03-03,9.586250004932461,9.5399396184352,9.516784425186575,9.586250004932461,2245716.5199033087
2007-03-05,9.493629231937941,9.262077299451652,9.123146139959875,9.493629231937941,19809810.9169163
2007-03-06,9.354698072446167,9.215766912954392,9.192611719705765,9.354698072446167,12668864.252185302
2007-03-07,9.262077299451652,9.146301333208504,9.030525366965362,9.262077299451652,19852997.773068294
2007-03-08,9.215766912954392,9.192611719705765,9.07683575346262,9.146301333208504,7685101.052246036
2007-03-09,9.215766912954392,9.146301333208504,9.099990946711246,9.215766912954392,9108107.962453999
2007-03-12,9.192611719705765,9.146301333208504,9.123146139959875,9.192611719705765,5417791.104266733
2007-03-13,9.192611719705765,9.123146139959875,9.099990946711246,9.192611719705765,5843181.637363802
2007-03-14,9.07683575346262,9.07683575346262,8.84528382097633,9.030525366965362,13355535.265001891
2007-03-15,9.123146139959875,9.07683575346262,9.007370173716732,9.07683575346262,4320844.95800627
2007-03-16,9.123146139959875,9.053680560213992,9.053680560213992,9.099990946711246,5761126.610675028
2007-03-19,9.123146139959875,9.053680560213992,9.030525366965362,9.053680560213992,2781233.5361879435
2007-03-20,9.146301333208504,9.099990946711246,9.053680560213992,9.07683575346262,15821504.751280332
2007-03-21,9.146301333208504,9.053680560213992,9.030525366965362,9.123146139959875,5821588.20928781
2007-03-22,9.262077299451652,9.238922106203024,9.123146139959875,9.123146139959875,11876385.441796346
2007-03-23,9.470474038689316,9.401008458943426,9.238922106203024,9.262077299451652,7689419.737861234
2007-03-26,9.447318845440684,9.30838768594891,9.262077299451652,9.447318845440684,7510194.28483049
2007-03-27,9.331542879197537,9.169456526457136,9.169456526457136,9.28523249270028,8399843.521561416
2007-03-28,9.146301333208504,9.07683575346262,9.007370173716732,9.099990946711246,8265964.267490256
2007-03-29,9.169456526457136,9.146301333208504,8.961059787219472,9.030525366965362,10259037.678904442
2007-03-30,9.215766912954392,9.192611719705765,9.123146139959875,9.215766912954392,3843630.197526817
2007-04-02,9.215766912954392,9.099990946711246,9.07683575346262,9.215766912954392,5748170.5538294315
2007-04-03,9.28523249270028,9.28523249270028,9.07683575346262,9.099990946711246,5387560.304960339
2007-04-04,9.424163652192059,9.401008458943426,9.331542879197537,9.377853265694798,8691354.800587326
2007-04-09,9.493629231937941,9.447318845440684,9.331542879197537,9.401008458943426,8285398.352758652
2007-04-10,9.470474038689316,9.424163652192059,9.377853265694798,9.447318845440684,7272666.575994564
2007-04-11,9.470474038689316,9.401008458943426,9.377853265694798,9.447318845440684,5972742.205819763
2007-04-12,9.377853265694798,9.169456526457136,9.169456526457136,9.354698072446167,28563786.65892401
2007-04-13,9.262077299451652,9.169456526457136,9.169456526457136,9.169456526457136,5797835.438404217
2007-04-14,9.262077299451652,9.262077299451652,9.192611719705765,9.215766912954392,2018985.5251053786
2007-04-16,9.30838768594891,9.169456526457136,9.123146139959875,9.215766912954392,14232228.44488722
2007-04-17,9.238922106203024,9.053680560213992,8.9842149804681,9.169456526457136,32975324.014849447
2007-04-18,9.053680560213992,8.9842149804681,8.937904593970844,8.9842149804681,24614348.663824826
2007-04-19,8.9842149804681,8.868439014224954,8.84528382097633,8.961059787219472,23001319.586548127
2007-04-20,8.891594207473585,8.84528382097633,8.822128627727697,8.868439014224954,9315404.871983534
2007-04-23,9.07683575346262,8.9842149804681,8.891594207473585,8.937904593970844,6348467.854342047
2007-04-24,8.9842149804681,8.937904593970844,8.891594207473585,8.937904593970844,6840798.014474694
2007-04-25,8.961059787219472,8.84528382097633,8.84528382097633,8.937904593970844,12435655.228964573
2007-04-26,8.961059787219472,8.891594207473585,8.891594207473585,8.937904593970844,3379371.4938929607
2007-04-27,8.937904593970844,8.868439014224954,8.868439014224954,8.914749400722213,5782720.038751021
2007-04-30,8.891594207473585,8.752663047981809,8.752663047981809,8.891594207473585,7164699.435614594
2007-05-02,8.822128627727697,8.775818241230434,8.752663047981809,8.752663047981809,3772371.88487604
2007-05-03,8.891594207473585,8.84528382097633,8.798973434479068,8.798973434479068,6465072.365952411
2007-05-04,8.9842149804681,8.891594207473585,8.84528382097633,8.84528382097633,6283687.570114066
2007-05-07,8.9842149804681,8.961059787219472,8.891594207473585,8.891594207473585,8127766.327803899
2007-05-08,8.961059787219472,8.891594207473585,8.868439014224954,8.961059787219472,6227544.657116485
2007-05-09,8.961059787219472,8.868439014224954,8.84528382097633,8.84528382097633,5191060.109468802
2007-05-10,8.891594207473585,8.868439014224954,8.822128627727697,8.891594207473585,6719874.817249134
2007-05-11,8.84528382097633,8.752663047981809,8.752663047981809,8.84528382097633,12228358.319435038
2007-05-14,8.775818241230434,8.660042274987294,8.660042274987294,8.752663047981809,7685101.052246036
2007-05-15,8.706352661484553,8.706352661484553,8.660042274987294,8.660042274987294,3675201.4585340684
2007-05-16,8.775818241230434,8.706352661484553,8.683197468235925,8.775818241230434,2321293.5181692857
2007-05-17,8.822128627727697,8.775818241230434,8.729507854733178,8.775818241230434,3362096.751432166
2007-05-18,8.84528382097633,8.683197468235925,8.636887081738665,8.798973434479068,4953532.400632875
2007-05-21,8.752663047981809,8.683197468235925,8.636887081738665,8.706352661484553,5804313.466827015
2007-05-22,8.706352661484553,8.706352661484553,8.613731888490035,8.683197468235925,5214812.880352394
2007-05-23,8.752663047981809,8.660042274987294,8.636887081738665,8.729507854733178,10820466.808880271
2007-05-24,8.729507854733178,8.683197468235925,8.683197468235925,8.706352661484553,4459042.897692627
2007-05-25,8.683197468235925,8.613731888490035,8.613731888490035,8.660042274987294,5985698.262665359
2007-05-28,8.660042274987294,8.636887081738665,8.613731888490035,8.613731888490035,3370734.1226625624
2007-05-29,8.729507854733178,8.660042274987294,8.613731888490035,8.660042274987294,2584733.340696404
2007-05-30,8.660042274987294,8.613731888490035,8.497955922246893,8.660042274987294,10172663.966600468
2007-05-31,8.613731888490035,8.335869569506485,8.335869569506485,8.613731888490035,18512045.889549103
2007-06-01,8.660042274987294,8.636887081738665,8.451645535749632,8.47480072899826,12908551.303828824
2007-06-04,8.706352661484553,8.497955922246893,8.47480072899826,8.636887081738665,8073782.757613917
2007-06-05,8.52111111549552,8.335869569506485,8.266403989760601,8.497955922246893,21554559.90545656
2007-06-06,8.335869569506485,8.22009360326334,8.173783216766083,8.335869569506485,23780842.34009148
2007-06-07,8.19693841001471,8.034852057274307,8.011696864025678,8.150628023517452,22789703.991403386
2007-06-08,8.081162443771563,8.058007250522936,8.011696864025678,8.034852057274307,7723969.222782824
2007-06-11,8.335869569506485,8.266403989760601,8.058007250522936,8.058007250522936,29036682.73378827
2007-06-12,8.359024762755116,8.335869569506485,8.22009360326334,8.266403989760601,10729774.410961095
2007-06-13,8.335869569506485,8.312714376257857,8.266403989760601,8.335869569506485,10623966.613388734
2007-06-14,8.47480072899826,8.47480072899826,8.289559183009228,8.335869569506485,21563197.276686963
2007-06-15,8.567421501992776,8.497955922246893,8.47480072899826,8.497955922246893,14033568.906588083
2007-06-20,8.729507854733178,8.706352661484553,8.497955922246893,8.52111111549552,46060941.42890143
2007-06-21,8.822128627727697,8.798973434479068,8.706352661484553,8.775818241230434,25309657.04787181
2007-06-22,8.84528382097633,8.613731888490035,8.567421501992776,8.798973434479068,14456800.096877553
2007-06-23,8.683197468235925,8.636887081738665,8.613731888490035,8.636887081738665,2524271.7420836235
2007-06-25,8.775818241230434,8.636887081738665,8.636887081738665,8.752663047981809,11418604.766585289
2007-06-26,8.729507854733178,8.729507854733178,8.636887081738665,8.636887081738665,7281303.9472249625
2007-06-27,8.775818241230434,8.706352661484553,8.660042274987294,8.729507854733178,11641017.075768014
2007-06-28,8.822128627727697,8.798973434479068,8.706352661484553,8.706352661484553,11407808.05254729
2007-06-29,8.798973434479068,8.798973434479068,8.729507854733178,8.798973434479068,14299168.071922794
2007-07-02,8.822128627727697,8.798973434479068,8.752663047981809,8.798973434479068,8637371.230397342
2007-07-03,8.961059787219472,8.914749400722213,8.84528382097633,8.84528382097633,15093806.225119354
2007-07-04,9.007370173716732,8.937904593970844,8.868439014224954,8.961059787219472,20697300.810839634
2007-07-05,8.9842149804681,8.961059787219472,8.868439014224954,8.937904593970844,9935136.25776454
2007-07-06,8.961059787219472,8.891594207473585,8.706352661484553,8.961059787219472,24558205.75082725
2007-07-09,8.961059787219472,8.914749400722213,8.798973434479068,8.891594207473585,22606159.852757446
2007-07-10,8.961059787219472,8.891594207473585,8.822128627727697,8.914749400722213,14586360.66533351
2007-07-11,8.891594207473585,8.84528382097633,8.775818241230434,8.868439014224954,16793209.014700033
2007-07-12,9.030525366965362,9.007370173716732,8.798973434479068,8.84528382097633,23729018.112709098
2007-07-13,9.099990946711246,8.9842149804681,8.937904593970844,9.07683575346262,17702292.33669935
2007-07-16,9.053680560213992,8.937904593970844,8.937904593970844,8.9842149804681,23310105.60803483
2007-07-17,8.9842149804681,8.9842149804681,8.84528382097633,8.961059787219472,15689784.840016773
2007-07-18,9.123146139959875,8.9842149804681,8.937904593970844,8.9842149804681,32744274.33443632
2007-07-19,8.961059787219472,8.868439014224954,8.84528382097633,8.937904593970844,24027007.420157813
2007-07-20,8.9842149804681,8.961059787219472,8.868439014224954,8.961059787219472,9760229.490348997
2007-07-23,8.961059787219472,8.937904593970844,8.891594207473585,8.961059787219472,12852408.390831247
2007-07-24,9.030525366965362,8.9842149804681,8.937904593970844,9.007370173716732,26965872.9813005
2007-07-25,9.053680560213992,8.961059787219472,8.937904593970844,9.007370173716732,28010994.900178578
2007-07-26,9.169456526457136,9.030525366965362,8.961059787219472,9.053680560213992,30792228.43636652
2007-07-27,8.822128627727697,8.567421501992776,8.567421501992776,8.798973434479068,45609638.78211318
2007-07-30,8.52111111549552,8.47480072899826,8.405335149252373,8.451645535749632,25337728.504370604
2007-07-31,8.567421501992776,8.52111111549552,8.451645535749632,8.47480072899826,21764016.157793704
2007-08-01,8.451645535749632,8.173783216766083,8.081162443771563,8.451645535749632,35493117.72851028
2007-08-02,8.312714376257857,8.19693841001471,8.104317637020195,8.312714376257857,14424409.954763561
2007-08-03,8.382179956003744,8.266403989760601,8.243248796511969,8.289559183009228,10224488.193982856
2007-08-06,8.289559183009228,8.22009360326334,8.19693841001471,8.243248796511969,9479514.925361084
2007-08-07,8.312714376257857,8.22009360326334,8.22009360326334,8.312714376257857,4426652.755578637
2007-08-08,8.405335149252373,8.405335149252373,8.22009360326334,8.266403989760601,18974145.25037536
2007-08-09,8.590576695241406,8.52111111549552,8.335869569506485,8.451645535749632,13601700.34506821
2007-08-10,8.335869569506485,8.19693841001471,8.173783216766083,8.289559183009228,12576012.511458531
2007-08-13,8.382179956003744,8.382179956003744,8.22009360326334,8.289559183009228,8434393.006483003
2007-08-14,8.335869569506485,8.289559183009228,8.266403989760601,8.335869569506485,11481225.708005667
2007-08-15,8.243248796511969,8.173783216766083,8.150628023517452,8.243248796511969,15432823.045912452
2007-08-16,8.081162443771563,7.919076091031161,7.872765704533902,8.058007250522936,13811156.597405352
2007-08-17,8.150628023517452,7.710679351793499,7.594903385550354,8.150628023517452,17445330.54259504
2007-08-20,8.081162443771563,8.034852057274307,7.872765704533902,8.081162443771563,3681679.486956867
2007-08-21,8.104317637020195,8.058007250522936,7.919076091031161,8.011696864025678,5553829.701145491
2007-08-22,8.081162443771563,8.034852057274307,7.96538647752842,7.96538647752842,5454499.931995922
2007-08-23,8.266403989760601,8.081162443771563,8.011696864025678,8.19693841001471,13022996.472631589
2007-08-24,8.104317637020195,7.919076091031161,7.849610511285274,8.104317637020195,11081747.288599793
2007-08-27,8.081162443771563,7.919076091031161,7.919076091031161,8.081162443771563,5555989.04395309
2007-08-28,7.872765704533902,7.849610511285274,7.8033001247880165,7.872765704533902,12977650.273672007
2007-08-29,7.8033001247880165,7.733834545042129,7.641213772047613,7.733834545042129,11921731.640755933
2007-08-30,7.872765704533902,7.8264553180366425,7.780144931539387,7.872765704533902,11200511.14301775
2007-08-31,8.058007250522936,8.058007250522936,7.733834545042129,7.872765704533902,14582041.979718313
2007-09-03,8.058007250522936,7.919076091031161,7.872765704533902,8.058007250522936,5849659.665786601
2007-09-04,7.988541670777048,7.919076091031161,7.849610511285274,7.919076091031161,4094113.9632083382
2007-09-05,7.988541670777048,7.872765704533902,7.8264553180366425,7.96538647752842,5173785.367008008
2007-09-06,7.96538647752842,7.96538647752842,7.733834545042129,7.872765704533902,6933649.755201465
2007-09-07,7.96538647752842,7.895920897782531,7.872765704533902,7.96538647752842,3571553.0037693004
2007-09-10,7.8033001247880165,7.8033001247880165,7.664368965296241,7.780144931539387,9388822.527441911
2007-09-11,7.895920897782531,7.895920897782531,7.733834545042129,7.8033001247880165,5035587.42732165
2007-09-12,7.919076091031161,7.849610511285274,7.8264553180366425,7.919076091031161,8872739.59642567
2007-09-13,7.872765704533902,7.849610511285274,7.780144931539387,7.872765704533902,5577582.4720290825
2007-09-14,7.919076091031161,7.872765704533902,7.849610511285274,7.849610511285274,12997084.358940406
2007-09-17,7.872765704533902,7.872765704533902,7.710679351793499,7.872765704533902,8365294.036639828
2007-09-19,8.104317637020195,7.94223128427979,7.919076091031161,8.011696864025678,21785609.585869696
2007-09-20,8.058007250522936,7.94223128427979,7.895920897782531,7.919076091031161,10824785.494495466
2007-09-21,7.96538647752842,7.849610511285274,7.8264553180366425,7.96538647752842,6955243.183277459
2007-09-26,7.988541670777048,7.872765704533902,7.849610511285274,7.988541670777048,10477131.302471979
2007-09-27,8.104317637020195,8.104317637020195,7.849610511285274,7.94223128427979,22420456.371303894
2007-09-28,8.150628023517452,8.150628023517452,8.011696864025678,8.104317637020195,18175188.41156361
2007-09-29,8.19693841001471,8.19693841001471,8.058007250522936,8.104317637020195,6665891.247059148
2007-10-01,8.243248796511969,8.150628023517452,8.104317637020195,8.22009360326334,6983314.639776253
2007-10-02,8.335869569506485,8.243248796511969,8.173783216766083,8.22009360326334,20084047.453481417
2007-10-03,8.428490342501002,8.312714376257857,8.173783216766083,8.243248796511969,26270564.597253516
2007-10-04,8.382179956003744,8.335869569506485,8.243248796511969,8.289559183009228,15715696.953707967
2007-10-05,8.312714376257857,8.243248796511969,8.22009360326334,8.243248796511969,10438263.131935187
2007-10-08,8.359024762755116,8.359024762755116,8.243248796511969,8.243248796511969,14186882.245927632
2007-10-09,8.405335149252373,8.289559183009228,8.266403989760601,8.405335149252373,10390757.590168007
2007-10-11,8.451645535749632,8.428490342501002,8.289559183009228,8.405335149252373,16700357.273973258
2007-10-12,8.359024762755116,8.243248796511969,8.150628023517452,8.289559183009228,15355086.704838874
2007-10-15,8.243248796511969,8.243248796511969,8.150628023517452,8.243248796511969,2953980.96079589
2007-10-16,8.405335149252373,8.359024762755116,8.19693841001471,8.243248796511969,9583163.380125852
2007-10-17,8.359024762755116,8.312714376257857,8.266403989760601,8.335869569506485,6141170.944812511
2007-10-18,8.335869569506485,8.243248796511969,8.127472830268824,8.335869569506485,8073782.757613917
